f_spot,tempSpot,wavelength,D_lambda,epsilon_Rackham,epsilon_ourWork
1.000000000000000194e-02,4.450000000000000000e+03,4.293000000000000000e+03,1.637032017775985651e+03,1.000157544676208543e+00,1.000153322496162289e+00
1.000000000000000194e-02,4.450000000000000000e+03,5.215000000000000000e+03,1.585618206418559794e+03,1.000148620551868817e+00,1.000140096191116656e+00
3.250000000000000805e-02,2.301000000000000000e+03,3.060000000000000000e+02,2.426790349680851705e+03,1.033590139662537100e+00,1.049460011103276580e+00
3.250000000000000805e-02,2.301000000000000000e+03,4.460000000000000000e+02,2.177502652554008819e+03,1.033555135249010659e+00,1.043334124938319674e+00
3.250000000000000805e-02,2.301000000000000000e+03,5.580000000000000000e+02,2.064826685620135777e+03,1.033447249677017954e+00,1.040688345679838811e+00
3.250000000000000805e-02,2.301000000000000000e+03,6.660000000000000000e+02,1.982704673112900537e+03,1.033242252561203722e+00,1.038662676632706283e+00
3.250000000000000805e-02,2.301000000000000000e+03,7.980000000000000000e+02,1.916294488361836102e+03,1.032852538085754057e+00,1.036813708714404481e+00
3.250000000000000805e-02,2.301000000000000000e+03,9.296999999999999318e+02,1.875313273894452323e+03,1.032337474444380954e+00,1.035399000861682017e+00
3.250000000000000805e-02,2.301000000000000000e+03,1.457000000000000000e+03,1.813148845245860002e+03,1.029768127088659169e+00,1.031442509727712453e+00
3.250000000000000805e-02,2.301000000000000000e+03,2.314000000000000000e+03,1.748648676487385501e+03,1.026207278898352504e+00,1.026667965810004191e+00
3.250000000000000805e-02,2.301000000000000000e+03,2.973000000000000000e+03,1.718901606239109469e+03,1.024355512457586492e+00,1.024375288983295551e+00
3.250000000000000805e-02,2.301000000000000000e+03,4.293000000000000000e+03,1.671875579911441491e+03,1.022056817343946156e+00,1.021441180069480925e+00
3.250000000000000805e-02,2.301000000000000000e+03,5.215000000000000000e+03,1.616825487258721751e+03,1.021067476768368953e+00,1.019824313195562215e+00
3.250000000000000805e-02,2.838250000000000000e+03,3.060000000000000000e+02,2.426532121629576523e+03,1.033515444593762656e+00,1.049348340965147841e+00
3.250000000000000805e-02,2.838250000000000000e+03,4.460000000000000000e+02,2.176186544815772322e+03,1.033071347795780914e+00,1.042703521749943851e+00
3.250000000000000805e-02,2.838250000000000000e+03,5.580000000000000000e+02,2.062249163126250551e+03,1.032386546074109290e+00,1.039389254749449876e+00
3.250000000000000805e-02,2.838250000000000000e+03,6.660000000000000000e+02,1.978875453086059679e+03,1.031526041942317118e+00,1.036656695622811375e+00
3.250000000000000805e-02,2.838250000000000000e+03,7.980000000000000000e+02,1.911062594500467867e+03,1.030335313563027100e+00,1.033982985508263841e+00
3.250000000000000805e-02,2.838250000000000000e+03,9.296999999999999318e+02,1.868895411107796008e+03,1.029109114509431322e+00,1.031855566914152034e+00
3.250000000000000805e-02,2.838250000000000000e+03,1.457000000000000000e+03,1.804027965991661404e+03,1.024862513279582776e+00,1.026253932621347786e+00
3.250000000000000805e-02,2.838250000000000000e+03,2.314000000000000000e+03,1.739137735397466940e+03,1.020721619167669347e+00,1.021083894708117557e+00
3.250000000000000805e-02,2.838250000000000000e+03,2.973000000000000000e+03,1.709759493663143303e+03,1.018911794353756672e+00,1.018927068923502155e+00
3.250000000000000805e-02,2.838250000000000000e+03,4.293000000000000000e+03,1.663605279710211789e+03,1.016856559895627399e+00,1.016388396657499804e+00
3.250000000000000805e-02,2.838250000000000000e+03,5.215000000000000000e+03,1.609303634779291087e+03,1.016020819601507030e+00,1.015079850605601797e+00
3.250000000000000805e-02,3.375500000000000000e+03,3.060000000000000000e+02,2.423112822895867794e+03,1.032525896762013229e+00,1.047869672942788544e+00
3.250000000000000805e-02,3.375500000000000000e+03,4.460000000000000000e+02,2.168980710373635702e+03,1.030420216948824796e+00,1.039250900021415180e+00
3.250000000000000805e-02,3.375500000000000000e+03,5.580000000000000000e+02,2.052787023997804226e+03,1.028488636106207998e+00,1.034620264700671033e+00
3.250000000000000805e-02,3.375500000000000000e+03,6.660000000000000000e+02,1.968062787623736767e+03,1.026674912064938550e+00,1.030992356297379953e+00
