f_spot,tempSpot,wavelength,D_lambda,epsilon_Rackham,epsilon_ourWork
1.000000000000000194e-02,3.143699999999999818e+03,2.117000000000000000e+03,5.034620405167444915e+03,1.002716733980648200e+00,1.002700017851859249e+00
1.000000000000000194e-02,3.143699999999999818e+03,2.578000000000000000e+03,5.054491335184429772e+03,1.002432561518312060e+00,1.002425283569813530e+00
1.000000000000000194e-02,3.550000000000000000e+03,4.180000000000000000e+02,5.806107298701123909e+03,1.001262156633678790e+00,1.001431886958293438e+00
1.000000000000000194e-02,3.550000000000000000e+03,5.580000000000000000e+02,5.861654633999902217e+03,1.000961607763486860e+00,1.001101319260512712e+00
1.000000000000000194e-02,3.550000000000000000e+03,6.660000000000000000e+02,5.685816366179041324e+03,1.000813346883214994e+00,1.000905605779434993e+00
1.000000000000000194e-02,3.550000000000000000e+03,7.980000000000000000e+02,5.347224999423860936e+03,1.000686135186333203e+00,1.000722467120188197e+00
1.000000000000000194e-02,3.550000000000000000e+03,9.296999999999999318e+02,5.204850864045651178e+03,1.000595728706956011e+00,1.000611865392462274e+00
1.000000000000000194e-02,3.550000000000000000e+03,1.128000000000000000e+03,5.103049258768588516e+03,1.000501015669609473e+00,1.000505307566796898e+00
1.000000000000000194e-02,3.550000000000000000e+03,1.325000000000000000e+03,5.070762489578606619e+03,1.000436787472296585e+00,1.000437981984685143e+00
1.000000000000000194e-02,3.550000000000000000e+03,1.655000000000000000e+03,5.022993840766432186e+03,1.000366291255987639e+00,1.000364149669461966e+00
1.000000000000000194e-02,3.550000000000000000e+03,2.117000000000000000e+03,5.022600219553363786e+03,1.000307956043672064e+00,1.000306065704553271e+00
1.000000000000000194e-02,3.550000000000000000e+03,2.578000000000000000e+03,5.043633437562866675e+03,1.000272719633255702e+00,1.000271905439258147e+00
3.250000000000000805e-02,1.924800000000000182e+03,4.180000000000000000e+02,6.018767503085719909e+03,1.033583319974207271e+00,1.038111317565000302e+00
3.250000000000000805e-02,1.924800000000000182e+03,5.580000000000000000e+02,6.080147794167989559e+03,1.033523858707839693e+00,1.038417368149665787e+00
