f_spot,tempSpot,wavelength,D_lambda,epsilon_Rackham,epsilon_ourWork
1.000000000000000194e-02,2.105699999999999818e+03,5.302999999999999545e+02,2.788281260010183814e+03,1.009976821410020875e+00,1.011479762440227415e+00
1.000000000000000194e-02,2.105699999999999818e+03,6.660000000000000000e+02,2.769630420827007129e+03,1.009796438460259793e+00,1.011195007313752114e+00
1.000000000000000194e-02,2.105699999999999818e+03,7.320000000000000000e+02,2.631810511627419146e+03,1.009683481596742372e+00,1.010387784067726891e+00
1.000000000000000194e-02,2.105699999999999818e+03,9.296999999999999318e+02,2.552317053019392915e+03,1.009282223163236791e+00,1.009597909759997414e+00
1.000000000000000194e-02,2.105699999999999818e+03,9.956000000000000227e+02,2.530354891320918341e+03,1.009136614553967304e+00,1.009354736297070509e+00
1.000000000000000194e-02,2.105699999999999818e+03,1.128000000000000000e+03,2.497468189491147768e+03,1.008839125893775224e+00,1.008912890149556096e+00
1.000000000000000194e-02,2.105699999999999818e+03,1.325000000000000000e+03,2.487482833610999023e+03,1.008404915400932911e+00,1.008438601740800244e+00
1.000000000000000194e-02,2.105699999999999818e+03,1.589000000000000000e+03,2.501370904506861280e+03,1.007870687614779381e+00,1.007956658662478189e+00
1.000000000000000194e-02,2.105699999999999818e+03,1.984000000000000000e+03,2.492360893477374248e+03,1.007201421988781931e+00,1.007259351165393557e+00
1.000000000000000194e-02,2.105699999999999818e+03,2.380000000000000000e+03,2.469894415228823618e+03,1.006674604036378540e+00,1.006657894451615132e+00
1.000000000000000194e-02,2.105699999999999818e+03,2.578000000000000000e+03,2.458802276205651651e+03,1.006455664992449650e+00,1.006409501825812791e+00
1.000000000000000194e-02,2.453800000000000182e+03,5.302999999999999545e+02,2.786221341133265923e+03,1.009328297115450024e+00,1.010732504161030887e+00
1.000000000000000194e-02,2.453800000000000182e+03,6.660000000000000000e+02,2.766494400920027601e+03,1.008795756443630509e+00,1.010050043116028196e+00
1.000000000000000194e-02,2.453800000000000182e+03,7.320000000000000000e+02,2.628590676820086173e+03,1.008531862467545226e+00,1.009151645773699979e+00
1.000000000000000194e-02,2.453800000000000182e+03,9.296999999999999318e+02,2.548383930221609262e+03,1.007777997951410986e+00,1.008042118503274631e+00
1.000000000000000194e-02,2.453800000000000182e+03,9.956000000000000227e+02,2.526272115443872735e+03,1.007546259253224274e+00,1.007726123179254252e+00
1.000000000000000194e-02,2.453800000000000182e+03,1.128000000000000000e+03,2.493165287834275659e+03,1.007115351874498854e+00,1.007174628591338328e+00
1.000000000000000194e-02,2.453800000000000182e+03,1.325000000000000000e+03,2.482911512456164928e+03,1.006559123925611976e+00,1.006585364142051908e+00
1.000000000000000194e-02,2.453800000000000182e+03,1.589000000000000000e+03,2.496564496253572543e+03,1.005954939782330637e+00,1.006019860247487463e+00
1.000000000000000194e-02,2.453800000000000182e+03,1.984000000000000000e+03,2.487574605881670777e+03,1.005282614953194376e+00,1.005325027387983905e+00
1.000000000000000194e-02,2.453800000000000182e+03,2.380000000000000000e+03,2.465308531136578495e+03,1.004800816375747141e+00,1.004788820050687370e+00
1.000000000000000194e-02,2.453800000000000182e+03,2.578000000000000000e+03,2.454326124542993512e+03,1.004610280569071090e+00,1.004577373391368766e+00
1.000000000000000194e-02,2.801900000000000091e+03,5.302999999999999545e+02,2.778999410735782931e+03,1.007053625303121480e+00,1.008112669301623798e+00
1.000000000000000194e-02,2.801900000000000091e+03,6.660000000000000000e+02,2.758397801660983532e+03,1.006210878594340219e+00,1.007093966129943841e+00
1.000000000000000194e-02,2.801900000000000091e+03,7.320000000000000000e+02,2.621130802846538700e+03,1.005862999512357137e+00,1.006287698882289305e+00
1.000000000000000194e-02,2.801900000000000091e+03,9.296999999999999318e+02,2.541164233913151293e+03,1.005016423788783531e+00,1.005186285881109587e+00
1.000000000000000194e-02,2.801900000000000091e+03,9.956000000000000227e+02,2.519190709348251403e+03,1.004787569880191356e+00,1.004901361005863247e+00
1.000000000000000194e-02,2.801900000000000091e+03,1.128000000000000000e+03,2.486364295652743294e+03,1.004390724183779060e+00,1.004427202735575175e+00
1.000000000000000194e-02,2.801900000000000091e+03,1.325000000000000000e+03,2.476383047677166360e+03,1.003923037130496798e+00,1.003938690241717779e+00
1.000000000000000194e-02,2.801900000000000091e+03,1.589000000000000000e+03,2.490304198669357447e+03,1.003459578540574881e+00,1.003497200123853350e+00
